Commodity Name,City Name,Package,Date,Low Price,High Price,Origin,Color,ItemSizeR,VarietyR
PUMPKINS,COLUMBIA,24 inch bins,10/1/2016,170,170,NORTH CAROLINA,,2,2
PUMPKINS,COLUMBIA,24 inch bins,10/1/2016,175,175,PENNSYLVANIA,,3,2
PUMPKINS,COLUMBIA,24 inch bins,10/8/2016,170,170,NORTH CAROLINA,,2,2
PUMPKINS,COLUMBIA,24 inch bins,10/8/2016,175,175,PENNSYLVANIA,,3,2
PUMPKINS,COLUMBIA,24 inch bins,10/15/2016,170,170,NORTH CAROLINA,,2,2
PUMPKINS,COLUMBIA,24 inch bins,10/15/2016,175,175,PENNSYLVANIA,,3,2
PUMPKINS,COLUMBIA,24 inch bins,10/22/2016,170,170,NORTH CAROLINA,,2,2
PUMPKINS,COLUMBIA,24 inch bins,10/22/2016,175,175,PENNSYLVANIA,,3,2
PUMPKINS,COLUMBIA,24 inch bins,10/29/2016,170,170,NORTH CAROLINA,,2,2
PUMPKINS,COLUMBIA,24 inch bins,10/29/2016,175,175,PENNSYLVANIA,,3,2
PUMPKINS,COLUMBIA,24 inch bins,9/2/2017,160,160,PENNSYLVANIA,,3,2
PUMPKINS,COLUMBIA,24 inch bins,9/9/2017,160,160,PENNSYLVANIA,,3,2
PUMPKINS,COLUMBIA,24 inch bins,9/16/2017,160,175,PENNSYLVANIA,,3,2
PUMPKINS,COLUMBIA,24 inch bins,9/23/2017,175,175,PENNSYLVANIA,,3,2
PUMPKINS,COLUMBIA,24 inch bins,9/30/2017,175,175,PENNSYLVANIA,,3,2
PUMPKINS,COLUMBIA,24 inch bins,9/24/2016,170,170,NORTH CAROLINA,,2,3
PUMPKINS,COLUMBIA,24 inch bins,10/1/2016,170,170,NORTH CAROLINA,,2,3
PUMPKINS,COLUMBIA,24 inch bins,10/1/2016,175,175,PENNSYLVANIA,,3,3
PUMPKINS,COLUMBIA,24 inch bins,10/8/2016,170,170,NORTH CAROLINA,,2,3
PUMPKINS,COLUMBIA,24 inch bins,10/8/2016,175,175,PENNSYLVANIA,,3,3
PUMPKINS,COLUMBIA,24 inch bins,10/15/2016,170,170,NORTH CAROLINA,,2,3
PUMPKINS,COLUMBIA,24 inch bins,10/15/2016,175,175,PENNSYLVANIA,,3,3
PUMPKINS,COLUMBIA,24 inch bins,10/22/2016,170,170,NORTH CAROLINA,,2,3
PUMPKINS,COLUMBIA,24 inch bins,10/22/2016,175,175,PENNSYLVANIA,,3,3
PUMPKINS,COLUMBIA,24 inch bins,10/29/2016,170,170,NORTH CAROLINA,,2,3
PUMPKINS,COLUMBIA,24 inch bins,10/29/2016,175,175,PENNSYLVANIA,,3,3
PUMPKINS,COLUMBIA,1 1/9 bushel cartons,9/30/2017,20,20,MICHIGAN,,2,4
PUMPKINS,COLUMBIA,24 inch bins,9/24/2016,250,250,NORTH CAROLINA,ORANGE,2,4
PUMPKINS,COLUMBIA,24 inch bins,9/24/2016,200,200,VIRGINIA,ORANGE,2,4
PUMPKINS,COLUMBIA,24 inch bins,10/1/2016,250,250,NORTH CAROLINA,ORANGE,2,4
PUMPKINS,COLUMBIA,24 inch bins,10/1/2016,225,225,PENNSYLVANIA,WHITE,6,4
PUMPKINS,COLUMBIA,24 inch bins,10/1/2016,185,185,PENNSYLVANIA,ORANGE,6,4
PUMPKINS,COLUMBIA,24 inch bins,10/1/2016,250,250,PENNSYLVANIA,ORANGE,1,4
PUMPKINS,COLUMBIA,24 inch bins,10/1/2016,200,200,VIRGINIA,ORANGE,2,4
PUMPKINS,COLUMBIA,24 inch bins,10/8/2016,250,250,NORTH CAROLINA,ORANGE,2,4
PUMPKINS,COLUMBIA,24 inch bins,10/8/2016,225,225,PENNSYLVANIA,WHITE,6,4
PUMPKINS,COLUMBIA,24 inch bins,10/8/2016,185,185,PENNSYLVANIA,ORANGE,6,4
PUMPKINS,COLUMBIA,24 inch bins,10/8/2016,250,250,PENNSYLVANIA,ORANGE,1,4
PUMPKINS,COLUMBIA,24 inch bins,10/8/2016,200,200,VIRGINIA,ORANGE,2,4
PUMPKINS,COLUMBIA,24 inch bins,10/15/2016,250,250,NORTH CAROLINA,ORANGE,2,4
PUMPKINS,COLUMBIA,24 inch bins,10/15/2016,185,185,PENNSYLVANIA,ORANGE,6,4
PUMPKINS,COLUMBIA,24 inch bins,10/15/2016,225,225,PENNSYLVANIA,WHITE,6,4
PUMPKINS,COLUMBIA,24 inch bins,10/15/2016,250,250,PENNSYLVANIA,ORANGE,1,4
PUMPKINS,COLUMBIA,24 inch bins,10/15/2016,200,200,VIRGINIA,ORANGE,2,4
PUMPKINS,COLUMBIA,24 inch bins,10/22/2016,250,250,NORTH CAROLINA,ORANGE,2,4
PUMPKINS,COLUMBIA,24 inch bins,10/22/2016,225,225,PENNSYLVANIA,WHITE,6,4
PUMPKINS,COLUMBIA,24 inch bins,10/22/2016,185,185,PENNSYLVANIA,ORANGE,6,4
PUMPKINS,COLUMBIA,24 inch bins,10/22/2016,250,250,PENNSYLVANIA,ORANGE,1,4
PUMPKINS,COLUMBIA,24 inch bins,10/22/2016,200,200,VIRGINIA,ORANGE,2,4
PUMPKINS,COLUMBIA,24 inch bins,10/29/2016,250,250,NORTH CAROLINA,ORANGE,2,4
PUMPKINS,COLUMBIA,24 inch bins,10/29/2016,185,185,PENNSYLVANIA,ORANGE,6,4
PUMPKINS,COLUMBIA,24 inch bins,10/29/2016,225,225,PENNSYLVANIA,WHITE,6,4
PUMPKINS,COLUMBIA,24 inch bins,10/29/2016,250,250,PENNSYLVANIA,ORANGE,1,4
PUMPKINS,COLUMBIA,24 inch bins,10/29/2016,200,200,VIRGINIA,ORANGE,2,4
PUMPKINS,COLUMBIA,24 inch bins,9/2/2017,200,200,PENNSYLVANIA,,3,4
PUMPKINS,COLUMBIA,24 inch bins,9/9/2017,200,200,PENNSYLVANIA,,3,4
PUMPKINS,COLUMBIA,24 inch bins,9/16/2017,200,200,PENNSYLVANIA,,3,4
PUMPKINS,COLUMBIA,24 inch bins,9/16/2017,200,200,VIRGINIA,,2,4
PUMPKINS,COLUMBIA,24 inch bins,9/23/2017,200,200,PENNSYLVANIA,,3,4
PUMPKINS,COLUMBIA,24 inch bins,9/23/2017,200,200,VIRGINIA,,2,4
PUMPKINS,COLUMBIA,24 inch bins,9/30/2017,200,200,PENNSYLVANIA,,3,4
PUMPKINS,COLUMBIA,24 inch bins,9/30/2017,200,200,VIRGINIA,,2,4
PUMPKINS,COLUMBIA,36 inch bins,10/1/2016,200,200,PENNSYLVANIA,ORANGE,2,4
PUMPKINS,COLUMBIA,36 inch bins,10/8/2016,200,200,PENNSYLVANIA,ORANGE,2,4
PUMPKINS,COLUMBIA,36 inch bins,10/15/2016,200,200,PENNSYLVANIA,ORANGE,2,4
PUMPKINS,COLUMBIA,36 inch bins,10/22/2016,200,200,PENNSYLVANIA,ORANGE,2,4
PUMPKINS,COLUMBIA,36 inch bins,10/29/2016,200,200,PENNSYLVANIA,ORANGE,2,4
PUMPKINS,COLUMBIA,bushel cartons,9/24/2016,19,19,MICHIGAN,ORANGE,2,4
PUMPKINS,COLUMBIA,bushel cartons,10/1/2016,19,19,MICHIGAN,ORANGE,6,4
PUMPKINS,COLUMBIA,bushel cartons,10/8/2016,19,19,MICHIGAN,ORANGE,6,4
PUMPKINS,COLUMBIA,bushel cartons,10/15/2016,19,19,MICHIGAN,ORANGE,6,4
PUMPKINS,COLUMBIA,bushel cartons,10/22/2016,19,19,MICHIGAN,ORANGE,6,4
PUMPKINS,COLUMBIA,bushel cartons,10/29/2016,19,19,MICHIGAN,ORANGE,6,4
PUMPKINS,COLUMBIA,bushel cartons,11/5/2016,19,19,MICHIGAN,ORANGE,6,4
PUMPKINS,COLUMBIA,bushel cartons,9/23/2017,20,20,MICHIGAN,,2,4
PUMPKINS,COLUMBIA,24 inch bins,9/24/2016,200,200,NORTH CAROLINA,,2,
PUMPKINS,COLUMBIA,24 inch bins,10/1/2016,200,200,NORTH CAROLINA,,2,
PUMPKINS,COLUMBIA,24 inch bins,10/1/2016,200,200,PENNSYLVANIA,,6,
PUMPKINS,COLUMBIA,24 inch bins,10/8/2016,200,200,NORTH CAROLINA,,2,
PUMPKINS,COLUMBIA,24 inch bins,10/8/2016,200,200,PENNSYLVANIA,,6,
PUMPKINS,COLUMBIA,24 inch bins,10/15/2016,200,200,NORTH CAROLINA,,2,
PUMPKINS,COLUMBIA,24 inch bins,10/15/2016,200,200,PENNSYLVANIA,,6,
PUMPKINS,COLUMBIA,24 inch bins,10/22/2016,200,200,NORTH CAROLINA,,2,
PUMPKINS,COLUMBIA,24 inch bins,10/22/2016,200,200,PENNSYLVANIA,,6,
PUMPKINS,COLUMBIA,24 inch bins,10/29/2016,200,200,NORTH CAROLINA,,2,
PUMPKINS,COLUMBIA,24 inch bins,10/29/2016,200,200,PENNSYLVANIA,,6,
PUMPKINS,COLUMBIA,24 inch bins,9/24/2016,170,170,NORTH CAROLINA,,2,
PUMPKINS,COLUMBIA,24 inch bins,10/1/2016,170,170,NORTH CAROLINA,,2,
PUMPKINS,COLUMBIA,24 inch bins,10/1/2016,125,125,PENNSYLVANIA,,2,
PUMPKINS,COLUMBIA,24 inch bins,10/8/2016,170,170,NORTH CAROLINA,,2,
PUMPKINS,COLUMBIA,24 inch bins,10/8/2016,125,125,PENNSYLVANIA,,2,
PUMPKINS,COLUMBIA,24 inch bins,10/15/2016,170,170,NORTH CAROLINA,,2,
PUMPKINS,COLUMBIA,24 inch bins,10/15/2016,125,125,PENNSYLVANIA,,2,
PUMPKINS,COLUMBIA,24 inch bins,10/22/2016,170,170,NORTH CAROLINA,,2,
PUMPKINS,COLUMBIA,24 inch bins,10/22/2016,125,125,PENNSYLVANIA,,2,
PUMPKINS,COLUMBIA,24 inch bins,10/29/2016,170,170,NORTH CAROLINA,,2,
PUMPKINS,COLUMBIA,24 inch bins,10/29/2016,125,125,PENNSYLVANIA,,2,
PUMPKINS,COLUMBIA,24 inch bins,9/24/2016,200,200,NORTH CAROLINA,,2,7
PUMPKINS,COLUMBIA,24 inch bins,10/1/2016,200,200,NORTH CAROLINA,,2,7
PUMPKINS,COLUMBIA,24 inch bins,10/8/2016,200,200,NORTH CAROLINA,,2,7
PUMPKINS,COLUMBIA,24 inch bins,10/15/2016,200,200,NORTH CAROLINA,,2,7
PUMPKINS,COLUMBIA,24 inch bins,10/22/2016,200,200,NORTH CAROLINA,,2,7
PUMPKINS,COLUMBIA,24 inch bins,10/29/2016,200,200,NORTH CAROLINA,,2,7
PUMPKINS,COLUMBIA,24 inch bins,9/16/2017,200,200,PENNSYLVANIA,,,7
PUMPKINS,COLUMBIA,24 inch bins,9/16/2017,200,200,VIRGINIA,,,7
PUMPKINS,COLUMBIA,24 inch bins,9/23/2017,200,200,PENNSYLVANIA,,,7
PUMPKINS,COLUMBIA,24 inch bins,9/23/2017,200,200,VIRGINIA,,,7
PUMPKINS,COLUMBIA,24 inch bins,9/30/2017,200,200,PENNSYLVANIA,,,7
PUMPKINS,COLUMBIA,24 inch bins,9/30/2017,200,200,VIRGINIA,,,7
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/24/2016,18,18,MICHIGAN,ORANGE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/24/2016,18,18,PENNSYLVANIA,ORANGE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/24/2016,18,18,PENNSYLVANIA,WHITE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,10/1/2016,18,18,MICHIGAN,ORANGE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,10/1/2016,18,18,PENNSYLVANIA,ORANGE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,10/1/2016,18,18,PENNSYLVANIA,WHITE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,10/8/2016,18,18,MICHIGAN,ORANGE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,10/8/2016,18,18,PENNSYLVANIA,ORANGE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,10/8/2016,18,18,PENNSYLVANIA,WHITE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,10/15/2016,18,18,MICHIGAN,ORANGE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,10/15/2016,18,18,PENNSYLVANIA,ORANGE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,10/15/2016,18,18,PENNSYLVANIA,WHITE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,10/22/2016,18,18,MICHIGAN,ORANGE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,10/22/2016,18,18,PENNSYLVANIA,WHITE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,10/22/2016,18,18,PENNSYLVANIA,ORANGE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,10/29/2016,18,18,MICHIGAN,ORANGE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,10/29/2016,18,18,PENNSYLVANIA,ORANGE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,10/29/2016,18,18,PENNSYLVANIA,WHITE,1,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/2/2017,17,17,PENNSYLVANIA,WHITE,,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/2/2017,17,17,PENNSYLVANIA,ORANGE,,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/2/2017,17,17,PENNSYLVANIA,STRIPED,,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/9/2017,17,17,PENNSYLVANIA,ORANGE,,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/9/2017,17,17,PENNSYLVANIA,STRIPED,,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/9/2017,17,17,PENNSYLVANIA,WHITE,,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/16/2017,15,15,PENNSYLVANIA,WHITE,,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/16/2017,15,15,PENNSYLVANIA,STRIPED,,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/16/2017,15,15,PENNSYLVANIA,ORANGE,,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/23/2017,15,15,PENNSYLVANIA,ORANGE,,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/23/2017,15,15,PENNSYLVANIA,WHITE,,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/23/2017,15,15,PENNSYLVANIA,STRIPED,,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/30/2017,21,21,MICHIGAN,ORANGE,,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/30/2017,15,15,PENNSYLVANIA,WHITE,,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/30/2017,15,15,PENNSYLVANIA,STRIPED,,11
PUMPKINS,COLUMBIA,1/2 bushel cartons,9/30/2017,15,15,PENNSYLVANIA,ORANGE,,11
PUMPKINS,COLUMBIA,24 inch bins,9/16/2017,400,400,PENNSYLVANIA,WHITE,,11
PUMPKINS,COLUMBIA,24 inch bins,9/23/2017,400,400,PENNSYLVANIA,WHITE,,11
PUMPKINS,COLUMBIA,24 inch bins,9/30/2017,400,400,PENNSYLVANIA,WHITE,,11
PUMPKINS,COLUMBIA,bushel cartons,9/24/2016,28,28,PENNSYLVANIA,ORANGE,1,11
PUMPKINS,COLUMBIA,bushel cartons,9/24/2016,28,28,PENNSYLVANIA,WHITE,1,11
PUMPKINS,COLUMBIA,bushel cartons,10/1/2016,30,30,PENNSYLVANIA,ORANGE,3,11
PUMPKINS,COLUMBIA,bushel cartons,10/1/2016,28,28,PENNSYLVANIA,WHITE,1,11
PUMPKINS,COLUMBIA,bushel cartons,10/1/2016,28,28,PENNSYLVANIA,ORANGE,1,11
PUMPKINS,COLUMBIA,bushel cartons,10/8/2016,30,30,PENNSYLVANIA,ORANGE,3,11
PUMPKINS,COLUMBIA,bushel cartons,10/8/2016,28,28,PENNSYLVANIA,ORANGE,1,11
PUMPKINS,COLUMBIA,bushel cartons,10/8/2016,28,28,PENNSYLVANIA,WHITE,1,11
PUMPKINS,COLUMBIA,bushel cartons,10/15/2016,30,30,PENNSYLVANIA,ORANGE,3,11
PUMPKINS,COLUMBIA,bushel cartons,10/15/2016,28,28,PENNSYLVANIA,WHITE,1,11
PUMPKINS,COLUMBIA,bushel cartons,10/15/2016,28,28,PENNSYLVANIA,ORANGE,1,11
PUMPKINS,COLUMBIA,bushel cartons,10/22/2016,30,30,PENNSYLVANIA,ORANGE,3,11
PUMPKINS,COLUMBIA,bushel cartons,10/22/2016,28,28,PENNSYLVANIA,ORANGE,1,11
PUMPKINS,COLUMBIA,bushel cartons,10/22/2016,28,28,PENNSYLVANIA,WHITE,1,11
PUMPKINS,COLUMBIA,bushel cartons,10/29/2016,30,30,PENNSYLVANIA,ORANGE,3,11
PUMPKINS,COLUMBIA,bushel cartons,10/29/2016,28,28,PENNSYLVANIA,ORANGE,1,11
PUMPKINS,COLUMBIA,bushel cartons,10/29/2016,28,28,PENNSYLVANIA,WHITE,1,11
PUMPKINS,MIAMI,36 inch bins,11/29/2014,120,120,MICHIGAN,,5,1
PUMPKINS,MIAMI,36 inch bins,11/29/2014,160,160,MICHIGAN,,3,1
PUMPKINS,MIAMI,36 inch bins,11/29/2014,230,230,MICHIGAN,,,4
